% inputNoiseStandardDeviation: 0.1
% numNoisyOutputColumns: 0
% outputNoiseProbability: 0.1
% generator type: class toolkit.SyntheticDataGenerator$LimitedOutputsGenerator
% maxOutputVectorsPerInput: 3
% resultRows: 2000
% Number of inputs before adding noise (numInputsVectors): 20
% numOutputVectors = 20
% numInputVectors: 20
@RELATION 'synthetic: -c -4 '

@ATTRIBUTE x1	NUMERIC
@ATTRIBUTE x2	NUMERIC
@ATTRIBUTE x3	NUMERIC
@ATTRIBUTE class1	{e, f, g, h}
@ATTRIBUTE class2	{e, f, g, h}
@ATTRIBUTE class3	{e, f, g, h}
@ATTRIBUTE class4	{e, f, g, h}

@DATA
1.1395153974128878,-0.8228696903522652,0.006285214861573428,g,g,e,g
1.6951197182146795,-0.09156999191874246,-0.6165160531024528,g,g,g,h
0.6238141564780441,0.7122855970277777,0.38076872608559054,g,f,g,g
-0.5081248437599344,0.02024052619664183,1.5349362374020012,f,g,e,f
-0.6494313177327545,0.116840558605292,1.4658839427488117,f,g,e,f
-0.43118748512813787,-0.09693105025233492,1.414614909324913,f,g,e,g
-0.973422163712969,-0.06556256631475407,-1.2991660865642425,h,g,h,g
-0.5651751761407702,0.7986304632916759,-2.1952872545046693,f,h,h,h
-0.4528478432733661,-0.25278467510415953,-0.11139843127916754,f,g,e,f
-0.401557327171626,0.0037176987999972284,1.3283953826762025,e,g,e,f
-0.5896227935885059,-1.111357730965765,0.4273389977583984,f,g,g,f
1.0200715131665976,0.1855047289359256,0.1418243027038218,h,g,f,h
0.5152674614615225,-3.376359297248799,-0.4865036348114468,g,g,f,h
0.014669883401283057,0.19881307092985076,0.34519670278139963,e,f,h,f
-2.035487778154034,0.6404268198149441,0.8867921761018203,g,f,g,e
-0.579849691905491,0.14905743200134536,1.285492922487839,f,g,e,f
-0.6182325409783225,-0.32937417941622604,-0.21076810496737686,f,g,e,f
-0.48490846655490505,0.5905035323874557,-1.9326499577532024,g,h,h,e
-1.9838257825744112,0.8102415800063395,0.8691903564414798,h,e,g,e
-0.04562288315109281,0.21694905603712292,0.515196719532378,e,g,h,f
-0.8327308464679511,0.1524723878933732,-1.339794885932528,h,g,h,g
-0.34889173441176924,0.7335818753229892,-0.47577089454483684,f,h,f,e
-1.129480216267786,0.6271705526843364,1.0827457512732857,f,f,h,g
-1.163716202379053,0.6093238518385538,0.9313673261908608,f,f,h,g
-0.04890537204590919,0.06813922021182317,0.6604113769249796,h,g,h,f
0.8726214215650007,0.5809495325841321,0.20783614938881342,g,f,g,g
-0.49127124181258547,-0.5032099902356212,-0.28382342556006745,e,g,h,g
0.8098419238439188,0.6179035490234362,0.4000276472723893,g,f,g,h
1.7293060665929627,-1.0765444326435676,-0.7728683845747133,e,e,e,f
0.08865795518446565,0.25725205653589456,0.814300560859498,e,g,h,f
-0.10351701925779341,0.03658687998120841,-1.2686043207535986,f,f,e,f
-0.6121193423154303,-0.48214740122128874,-0.46321833736345464,e,g,h,e
0.8939495823682412,-0.5902705317135601,0.1161127077719336,g,g,e,h
0.07602553784802804,0.19004636810829903,0.5066566731286342,e,g,h,f
-1.1614938654249363,-0.9713398232239201,0.08614301960605888,g,g,g,f
1.6125634682258518,-0.27656827579760956,-0.550047052113875,h,g,g,h
-1.92227456523826,0.5099969634727146,1.0340557690387262,g,g,g,e
0.6281172905290424,-1.4267064718358355,-0.6932706363024354,e,g,h,g
-0.44028246332245774,-0.28461468250415756,-0.3271199657012836,e,g,h,f
-0.9577050748370843,0.5507622166297668,-0.1392254245974416,f,g,h,f
