% inputNoiseStandardDeviation: 0.1
% numNoisyOutputColumns: 0
% outputNoiseProbability: 0.1
% generator type: class toolkit.SyntheticDataGenerator$LimitedOutputsGenerator
% maxOutputVectorsPerInput: 3
% resultRows: 2000
% Number of inputs before adding noise (numInputsVectors): 20
% numOutputVectors = 20
% numInputVectors: 20
@RELATION 'synthetic: -c -4 '

@ATTRIBUTE x1	NUMERIC
@ATTRIBUTE x2	NUMERIC
@ATTRIBUTE x3	NUMERIC
@ATTRIBUTE class1	{e, f}
@ATTRIBUTE class2	{e, f, g, h}
@ATTRIBUTE class3	{e, f, g, h, i, j, k, l}
@ATTRIBUTE class4	{e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t}

@DATA
-0.45420129296035416,-0.12832934352308806,-0.7738594186035112,e,f,k,e
1.8028115735544192,-1.2701146235612562,-0.04080853836718637,e,h,k,n
-0.3324896884279081,-0.1049907179127109,0.6475785203043284,f,g,i,h
-0.4158090620696087,0.5034713748464817,1.2693836075963756,e,g,k,s
-0.7781293678045461,-0.2622937944305649,-1.289789332972488,e,g,h,o
0.11407461370225329,0.03311666724959404,0.46818686560887024,e,e,h,q
-0.5984837678632782,-0.6234026081332192,-1.1986784619822557,e,h,k,n
-0.15709855199220313,-0.226568410463397,0.8956176735424048,f,h,g,f
-0.20006886736188664,-0.07929878837265356,0.8585308597676842,f,h,i,h
0.7038740151621752,-0.0374729252634787,-1.3451279579022437,f,e,f,i
0.7625020773450326,-0.41269249994410384,-1.2048736771154733,f,h,i,h
-0.1517815848598844,-0.040191017509873535,0.6638083063516143,f,h,i,h
0.19105839693389895,0.05807117707999666,0.7261904616374397,e,h,h,r
0.6907599646826951,-0.12139122263505364,-1.1211940706538481,f,e,f,i
0.7709533151150776,0.5453696739112442,0.3538945759571664,f,h,i,h
-0.3337255513194801,0.07419406142211703,0.7493119559927651,f,h,i,h
-0.013729738466165486,-0.49958235392730105,0.9548035678934292,e,h,h,r
-0.010584630542313771,-0.5892190600262055,1.077583596717908,e,h,h,r
1.671844353556823,-1.1201296735043091,-0.008984327584664555,e,h,k,n
0.3474932612991898,0.0985131645238445,1.6797912451961232,e,h,h,r
1.8005032325617323,-1.2343918006337444,-0.1261704999575714,e,h,g,o
1.971124970851584,-1.2415740278904548,-0.08986660088298426,e,h,k,n
-0.47692391734222506,0.4618823615023455,0.11119640557721348,e,h,k,o
0.5407697204373235,0.49281278382685983,0.16879023660579076,f,f,e,j
0.19034861243150858,0.16434383707365913,1.6487651293338583,f,g,h,g
-0.517256288338481,-0.7966909858758959,-1.009133572389139,e,g,k,m
-0.09868316307324987,0.08727865613451896,0.6098124364122627,f,h,i,h
-0.5443999116581346,0.5351079707581067,1.1449052342349344,e,f,i,h
-1.6332038666986206,-1.1181247730978967,-0.07774286068351069,e,e,g,o
-0.8660144340238953,0.5013440550799322,1.2024948132390474,f,f,i,h
-1.045206108284497,-0.15081759944603162,-0.3132694429495665,f,g,e,l
1.7209233716419692,-1.3002047856983179,-0.1076995970335099,e,h,k,n
-1.4980390381489936,-1.3201892202293086,-0.30560474978921187,f,e,f,i
-0.807600105744346,-0.22616749734305205,-1.3046103034467134,f,h,g,f
0.6243171924768136,-1.1983285468555456,-0.2779871427579916,e,e,h,l
0.6572381356283865,-1.0884728089613869,-0.17117928887735215,e,e,h,l
-1.090767028294774,-0.26398233263482784,-0.4218024982024713,f,g,e,m
