% inputNoiseStandardDeviation: 0.1
% numNoisyOutputColumns: 0
% outputNoiseProbability: 0.1
% generator type: class toolkit.SyntheticDataGenerator$LimitedOutputsGenerator
% maxOutputVectorsPerInput: 3
% resultRows: 2000
% Number of inputs before adding noise (numInputsVectors): 20
% numOutputVectors = 20
% numInputVectors: 20
@RELATION 'synthetic: -c -4 '

@ATTRIBUTE x1	NUMERIC
@ATTRIBUTE x2	NUMERIC
@ATTRIBUTE x3	NUMERIC
@ATTRIBUTE class1	{e, f}
@ATTRIBUTE class2	{e, f}
@ATTRIBUTE class3	{e, f}
@ATTRIBUTE class4	{e, f}

@DATA
1.7268980275671177,-0.7346460792619638,0.26170786453903777,e,f,f,f
1.7592874909575493,-0.7261917905554,0.3782055570326083,f,f,e,f
-0.09129490931516318,1.230460094867181,-0.47701045041947454,f,e,f,f
-0.20494627525024076,-0.09387344298031326,-0.07713795486801335,e,f,f,e
0.7038568751337041,0.29391093696822357,0.8412743812637233,f,f,e,e
-0.19813158532364822,-0.17314325512149806,0.25154897949672095,e,e,e,e
0.0677789152584409,0.5893798204543254,-0.4279643346390386,e,f,e,f
-0.1258645658816232,-0.18353134470437932,0.018518516344014916,e,e,f,e
-0.2714275633613112,2.115306259825703,0.1945576449482673,e,f,f,e
-0.20753906340369244,1.6577931619235273,0.5629885677478033,f,e,f,e
-0.45294447060104925,0.5464279927577161,-1.9861463408756215,e,e,e,e
-0.5034350810127197,0.6835429835231175,-1.8602728458474833,f,e,e,e
-0.33318050595762244,1.9841859321959878,0.5504916418109455,e,e,f,e
-0.14032251494738746,-0.5125092879542914,0.5267999353893075,e,f,f,e
-0.7617128809751655,0.9412140018094957,-1.0059104125466762,e,e,e,e
-0.5972564088071364,0.6372583947008166,-1.956777365216743,f,e,e,e
1.0122016985450888,0.02448167395812518,0.7404236730064558,f,f,e,e
1.348480055114054,3.0132231192194214,-0.44464704437620917,f,e,e,e
1.8418975468076728,-0.8293788159469863,0.17174505348998448,f,f,f,f
0.06174128335424993,1.0875269462842638,-0.585382034676329,f,f,f,f
0.3131837034239938,2.817646492311588,0.6206538496833424,e,e,f,f
-1.034844484633747,0.09308346282908975,-0.3197750764842542,f,f,f,e
2.0096948454491326,1.6347397412933504,0.3689882432467807,f,f,f,f
-1.1691501024114643,0.19701586632359427,-0.4014831156690756,f,f,f,e
3.832867373893406E-4,-0.7176535066402867,-0.16962648109495876,f,e,f,f
0.4185766530291766,0.17799796564338555,0.30260389331254195,e,e,e,f
-0.3311270427275478,2.2170509699827696,0.38096235328953015,e,f,f,e
0.3748110539308328,0.2074676069113296,0.29308223731431476,e,e,f,f
-0.26759939775997926,2.1660872057780773,0.41449650074513816,e,f,f,e
-0.33418157075053484,-0.11597018160749241,-0.10461732531873431,e,e,f,e
0.176580755306606,1.4190506627899242,-0.35398087359461694,f,f,f,f
-0.2953834397601395,-0.1918382167997782,0.1373562416082902,e,e,f,e
-0.12847340830890425,1.4950890175550915,-0.25500794800299975,f,e,f,e
1.2592118032887523,-1.6496490638171426,1.2437807905936478,e,e,f,f
1.6123651547168116,-0.8447137177616794,0.3135333508938479,f,f,e,e
-0.9378171302347889,-0.07439233119840782,-0.4099219962787311,f,e,f,f
-1.171774497862609,0.11781333864966764,-0.3398569548562483,f,f,f,f
0.25756830289936056,2.6041736124518056,0.4309576753378977,e,e,f,f
0.17880088576518507,2.750582926703739,0.6120012905822031,e,e,f,f
-0.8748729629117871,2.6108039502017357,0.7520070139259349,e,f,f,e
0.07369290816839297,1.9130854488698246,0.7663517423700136,f,e,f,e
-0.9694256491163548,0.13026401733153806,-0.2974205000785897,f,e,f,f
0.14082168904888975,2.8636130729648346,0.45317601067138613,e,e,e,f
-0.9483816669600315,0.20131172735914707,-0.435800249892272,f,e,f,f
-0.34957565113420996,-0.37730435218062225,0.3639800214137966,e,e,e,e
1.3026388321699935,-1.6830213123267983,1.3452896743354148,e,e,f,f
0.8302023900813834,0.42162503194018597,0.21490946934420663,f,f,f,f
-0.7111611825044403,1.0146739544993006,-1.1639449577640382,e,e,e,e
-0.21055769335721874,2.0505023358720647,0.39351324036133695,e,e,f,f
0.12002095225757627,1.1430536964775602,-0.43819858291513814,f,f,f,f
